image_url,tweet_url,retweet_count,user_id_str,location,lang,id_str,conversation_id_str,full_text,quote_count,username,reply_count,in_reply_to_screen_name,created_at,favorite_count
,https://x.com/undefined/status/1607588830529585153,0,359810843,,in,1607588830529585153,1607527564641439744,@KAI121 Hallo @KAI121 kenapaa app KAIaccess tidak bisa digunakan yaa?,0,,1,KAI121,Tue Dec 27 04:06:59 +0000 2022,0
,https://x.com/undefined/status/1607510881843425281,0,1225682846276210690,,in,1607510881843425281,1607510881843425281,Min min @KAI121 apalikasi kaiaccess error ya? Please benerin butuh bgt right now! :),0,,1,,Mon Dec 26 22:57:14 +0000 2022,0
,https://x.com/undefined/status/1607483226922307586,0,83077302,,in,1607483226922307586,1607483226922307586,Min server KAIaccess bermasalah ya @KAI121 @CommuterLine mau pesen tiket lokal dari tadi ga bisa-bisa. Server sedang bekerja keras katanya ,0,,2,,Mon Dec 26 21:07:21 +0000 2022,0
,https://x.com/undefined/status/1607271726261604352,2,188367402,,in,1607271726261604352,1607271676445876224,**note: kurang²in gimmick kereta panoramic dan kereta wisata fafifu wasweswos yg ngendorse pake seleb. @KAI121 @KemenBUMN @kemenhub151 @erickthohir #KeretaPanoramics #TiketKeretaMahal #KAIAccess,0,,3,ftmfauzi,Mon Dec 26 07:06:55 +0000 2022,14
,https://x.com/undefined/status/1607140405602320384,0,822707634562154496,,in,1607140405602320384,1607140087795683330,@undipmenfess Klo udh bisa beli lewat KAIaccess berarti udh valid vaksinnya. Skrg semua data sudah sync lewat NIK kamu,0,,0,undipmenfess,Sun Dec 25 22:25:06 +0000 2022,0
,https://x.com/undefined/status/1606721995961683968,0,906453003640520704,,in,1606721995961683968,1606721995961683968,Min @KAI121 cara hapus booking pemesanan tiket a.n. orang lain di KAIAccess gimana ya biar kode booking bisa d tambah ke akun KAIAccess penumpang?,0,,1,,Sat Dec 24 18:42:29 +0000 2022,0
,https://x.com/undefined/status/1606436098590347264,0,262085343,,in,1606436098590347264,1606434945018531841,Biasanya pesen tiket via kaiaccess biar gausah cetak boarding pass tp krn bbrp mgg kmrn ada drama nomor keblokir jd gbs pesen dan akhirnya pesan di merchant lain. Gpp sih cuma ya itu jd harus cetak boarding pass dulu ,0,,1,badutoren,Fri Dec 23 23:46:26 +0000 2022,0
,https://x.com/undefined/status/1606061695025270803,0,291519931,,in,1606061695025270803,1606061695025270803,@KAI121 min saya cek KAIaccess kereta baturraden ekspress kok tidak bisa dipesan di tgl 2 januari ya? Padahal pengumumannya tersedia dari 22 desember 2022 - 8 januari 2023,0,,1,KAI121,Thu Dec 22 22:58:41 +0000 2022,0
,https://x.com/undefined/status/1605438833230651397,0,1280067141220196352,,in,1605438833230651397,1605438833230651397,kode ini suka gk pasti si yg jelas kalo pesen di Kaiaccess pas mau pesen itu ada keterangan EKO-1 (ekonomi biasa gerbong 1) atau PRE-1 (ekonomi premium gerbong 1) biar next gk salah kereta. tapi memang menyayangkan dengan fasilitas yg jelas ekonomi biasa ini dihargai 400k:'),0,,0,,Wed Dec 21 05:43:40 +0000 2022,0
,https://x.com/undefined/status/1604693656971411456,0,1336127263201320961,,in,1604693656971411456,1604494208282546176,@MenfessUnej Sering2 cek nder pake app KAIaccess.. biasane ada yg batalin malem nanti atau besok.. saranku nek ketemu 1 lgsung gercep pesen ga usah milih2 kursi langsung neng pembayaran pokok,0,,0,MenfessUnej,Mon Dec 19 04:22:36 +0000 2022,0
,https://x.com/undefined/status/1604342468983410688,0,1339513659375042561,,in,1604342468983410688,1604284488070008833,@jogmfs Cek kaiaccess nder kemaren liat dari jkt ke jogja sisa yang 400an,0,,0,jogmfs,Sun Dec 18 05:07:06 +0000 2022,0
,https://x.com/undefined/status/1602219522882424832,0,1519685530388406275,,in,1602219522882424832,1601768847300001793,@KAI121 Halo ini aplikasi kaiaccess sedang tidak bisa digunakan ya?,0,,0,KAI121,Mon Dec 12 08:31:16 +0000 2022,0
,https://x.com/undefined/status/1602215284190113792,0,1215659753147228160,,in,1602215284190113792,1602215284190113792,Pesennya sih masih jam 11.45 dan nggk sadar kalo ada promo KAI Pas mau bayar sampe waktunya habis pun di jam 12.51 masih gabisa bayar Padahal nggk ikut war tiket cuma mau bayar doang lewat mbanking gabisa @KAI121 @keretaapikita #KAIAccess #KAIAccessDown,0,,0,,Mon Dec 12 08:14:26 +0000 2022,1
https://pbs.twimg.com/media/FjwkWXsakAI_T1y.jpg,https://x.com/undefined/status/1602195542385520640,0,1281585105698357248,,in,1602195542385520640,1602195542385520640,Tolong dong ini gimana.bokap lagi ada tugas dadakan n gabisa balik gimana ini #KAIAccess @KAI121 https://t.co/HYwUDf7NcZ,0,,2,,Mon Dec 12 06:55:59 +0000 2022,2
,https://x.com/undefined/status/1602189186114560001,0,3007675446,,in,1602189186114560001,1602189186114560001,Gak ada Niatan perbaikin Aplikasi KKAI ACCESS Min? @KAI121 #KAIAccess,0,,1,,Mon Dec 12 06:30:43 +0000 2022,1
https://pbs.twimg.com/media/FjwXPzXUoAA3jBm.jpg,https://x.com/undefined/status/1602181132908261377,0,511228912,,in,1602181132908261377,1602181132908261377,BM pingin ke-keretaan tapi apa daya kalau pergi nya sendirian gak bs menikmati nikmatnya popmie berdua aishhh. #KAIAccess https://t.co/D9lZ6Q6Ba9,0,,0,,Mon Dec 12 05:58:43 +0000 2022,0
https://pbs.twimg.com/media/FjtxLoyaUAAfe8k.jpg,https://x.com/undefined/status/1601998542482309121,0,1545050805601898498,,in,1601998542482309121,1601998542482309121,Minnn ini aku udah kepotong tp kenapa msh belom bisaaaaa sih trs di app belom ditulis udh bs bayar jg @KAIAccess https://t.co/mu3kIqnzW5,0,,0,,Sun Dec 11 17:53:10 +0000 2022,0
,https://x.com/undefined/status/1601992931254337536,0,1091336811371089920,,in,1601992931254337536,1601992931254337536,Mohon diperbaiki dong sistem software aplikasi #KAIAccess masuk aplikasi langsung down internetnya. Mohon tanggapannya. Gimana mau ikut flashsale:) @KAI121 @KemenBUMN,0,,0,,Sun Dec 11 17:30:53 +0000 2022,0
https://pbs.twimg.com/media/Fjtm-w3aAAE5hu3.jpg,https://x.com/undefined/status/1601987336925229058,0,1080053934528487424,,in,1601987336925229058,1601987336925229058,Ngewar tiket gini mulu masih dapet gk ya #KAIAccess https://t.co/Ge2hDej4ZA,1,,4,,Sun Dec 11 17:08:39 +0000 2022,0
,https://x.com/undefined/status/1598846946726547458,0,710394355115286528,,in,1598846946726547458,1598490106285150208,@AryaSinulingga Aku yg baru 2x main ke bandung naik kereta terheran2 dengan 'Parahyangan Bisnis'. Ada 3 kemungkinan: 1. Belum pernah naik kereta 2. Dan kl naik kereta aja ga pnh pastiny ga puny aplikasi KAIAccess 3. Malas baca pinginnya cepat mangap,0,,1,AryaSinulingga,Sat Dec 03 01:09:51 +0000 2022,0
,https://x.com/undefined/status/1872846054749815224,0,178230025,,in,1872846054749815224,1872845143210099058,cek kaiaccess dulu,0,,1,aiimaulinda,Sat Dec 28 03:24:29 +0000 2024,0
,https://x.com/undefined/status/1871622068237930508,0,116428656,,in,1871622068237930508,1871345142214676789,@KAI121 Selamat Pagi min untuk pembelian tiket KA Dhoho via KAIaccess apakah ada gangguan? Terima kasih,0,,9,KAI121,Tue Dec 24 18:20:48 +0000 2024,0
,https://x.com/undefined/status/1870805854179746091,0,1611513806970290176,,in,1870805854179746091,1870805854179746091,Tadi siang iseng ngecek menu lewat kaiaccess pas di KA Sancaka hahahahhaha nda jadi pesen ,0,,1,,Sun Dec 22 12:17:28 +0000 2024,0
,https://x.com/undefined/status/1870387561027543483,0,1382826519744049155,,in,1870387561027543483,1870387561027543483,Grogi taaah sampe lupa password kaiaccess deuh,0,,0,,Sat Dec 21 08:35:19 +0000 2024,0
,https://x.com/undefined/status/1870317921836450049,0,1321002256708161537,,in,1870317921836450049,1870317921836450049,Wtb 2 tiket kai kereta lokal cikarang-karawang jam 13.20 plis bayar dua kali lipat gapapaa #zonauang #kereta #kaiaccess,0,,1,,Sat Dec 21 03:58:36 +0000 2024,0
,https://x.com/undefined/status/1870317642973941871,0,1321002256708161537,,in,1870317642973941871,1870317642973941871,Wts 2 tiket kereta kai lokal cikarang karawang walahar 11.30 21 Desember 2024 #kai #kaiaccess #kereta,0,,1,,Sat Dec 21 03:57:29 +0000 2024,0
,https://x.com/undefined/status/1869973209833185607,0,1134294052696813568,,in,1869973209833185607,1869972604699980037,Kayak tetep aja khawatir kayak aku td salah masuk gerbong ga ya? Atau kadang deg2an tiap org lalu lalang merhatiin kursi kita (padahal aslinya kita dah bener tp mereka ngira itu kursi mereka). Dan mungkin bisa menghindari dari perdebatan yang bbrp kali jg terjadi :D #KAIACCESS,0,,0,hahahahanying,Fri Dec 20 05:08:50 +0000 2024,0
,https://x.com/undefined/status/1869154591155315155,0,414556845,,in,1869154591155315155,1869154591155315155,@KAI121 Halo Min saya mengalami kendala saat login akun KAIaccess muncul keterangan akun sedang digunakan di perangkat lain sedangkan saya hanya login di 1 perangkat saja dan tidak pernah sama sekali login di perangkat lain.,0,,0,KAI121,Tue Dec 17 22:55:56 +0000 2024,0
,https://x.com/undefined/status/1867981302743568767,0,1058551290177835008,,in,1867981302743568767,1867981302743568767,eh tai kaiaccess error2nya pas jam war gini ya allah gimana gw balik minggu depaaannnn,0,,0,,Sat Dec 14 17:13:42 +0000 2024,0
,https://x.com/undefined/status/1867800648579989590,0,1850503285805051906,,in,1867800648579989590,1867797710356820086,@sourgrps OALAAH trs itu pesennya di kaiaccess jg kah?,0,,1,aborabwhat,Sat Dec 14 05:15:51 +0000 2024,0
,https://x.com/undefined/status/1867668474736390305,0,1390618561777864713,,in,1867668474736390305,1867546875534168494,@refichu @isaacxqf @kallpweteir @broccoza @junnskyyy @CErine_JKT48 lewat aplikasi KAIaccess,0,,0,refichu,Fri Dec 13 20:30:38 +0000 2024,2
,https://x.com/undefined/status/1867170022000586878,0,1334376774981931009,,in,1867170022000586878,1867164108786909422,@ackerwati Coba DM twt kaiaccess langsung aja,0,,1,ackerwati,Thu Dec 12 11:29:58 +0000 2024,0
https://pbs.twimg.com/media/Gek5cK3aEAYF8HJ.jpg,https://x.com/undefined/status/1867086685609267621,0,574574203,,in,1867086685609267621,1867086685609267621,Beli tiketnya berhasil. Tapi kaiaccess dan livin adalah kombo bau.. payment aku yg 99rb masih nyangkut belum balik. 3kali payment pertama udah refund kedua nyangkut tiga kalinya berhasil https://t.co/q7dOh9ldsl,0,,2,,Thu Dec 12 05:58:49 +0000 2024,0
,https://x.com/undefined/status/1867044828686819624,0,1068438322899349504,,in,1867044828686819624,1867044824786108920,Saya telah melakukan pelaporan melalui telepon tapi sampai sekarang sudah 2 minggu lebih uang saya tidak kembali2 setiap saya WA @KAI121 jawabnnya tetap sama sedang dalam proses .Mohon tuntaskan masalah ini. #kaiaccess #kai121,0,,0,henrycusrp69,Thu Dec 12 03:12:29 +0000 2024,0
https://pbs.twimg.com/media/GecA47OaAAAnO6t.jpg,https://x.com/undefined/status/1866461558022480278,0,1429829255626559492,,in,1866461558022480278,1866461558022480278,ada yg butuh tiket KA sritanjung tujuan Lempuyangan besok (Rabu 11 Des 2024)? Sayang kalau kecancel/refund Siapatau ada yg butuh bisa lgsg PC ya trims #zonauang️ #zonaba #KAIaccess #tiketkereta #transfertiket https://t.co/eYA6Tdu6He,0,,0,,Tue Dec 10 12:34:47 +0000 2024,0
,https://x.com/undefined/status/1864522130207199369,0,98555083,,in,1864522130207199369,1864522130207199369,@CommuterLine 5 nov 24 sy beli tiket krl rute st karet-bekasi via apk kaiaccess tp setelah saldo kepotong tiket gak pernah nongol,0,,1,CommuterLine,Thu Dec 05 04:08:11 +0000 2024,0
,https://x.com/undefined/status/1859289924408836191,0,1466026498817679368,,in,1859289924408836191,1859289924408836191,min akun KAIaccess sy menggunakan nik ibu kalau saya mau membatalkan perjalanan saya ga bisa ya? ga bisa batalkan melalui aplikasi kalau atas namanya bukan pemilik akun? apakah ada solusi lain? @KAI121,0,,4,,Wed Nov 20 17:37:16 +0000 2024,0
,https://x.com/undefined/status/1858501062686359759,0,101914451,,in,1858501062686359759,1858501062686359759,Udah lama ga compare harga tiket kereta jarak jauh lintas platform krn udh pelanggan setia via kaiaccess. Dengan harga normal si tiket paling mahal ye krn ada biaya jasa segala selain 7.5k klo apps laen cuma plus 7 5k kalo kai access ya g ada 7.5k nya hehe.,0,,0,,Mon Nov 18 13:22:37 +0000 2024,1
,https://x.com/undefined/status/1856726118071685295,0,97427261,,in,1856726118071685295,1856726118071685295,gak ada diskon tiket kereta kah ini sering beli tp gapernah dpt voucher atau apa kek lewat kaiaccess,0,,0,,Wed Nov 13 15:49:37 +0000 2024,0
,https://x.com/undefined/status/1854859068718170389,0,785128426948534272,,in,1854859068718170389,1854859068718170389,@KAI121 min tlg tanya tiap saya mau belk tiket di kaiaccess kok selalu dibilang belum upgrade ke member basic dan berulang kali sudah upgrade tp kok gitu terus ini salahnya di mana ya?,1,,5,KAI121,Fri Nov 08 12:10:38 +0000 2024,0
,https://x.com/undefined/status/1854529795549544942,0,1083418277525606400,,in,1854529795549544942,1854529795549544942,yg butuh tiket kereta ke sby di hari minggu tgl 10 (atau dari sby ke malang untuk hari senin tgl 11) boleh reply yaa #zonauang #tiketkereta #kaiaccess #kai,0,,3,,Thu Nov 07 14:22:13 +0000 2024,0
,https://x.com/undefined/status/1854049783566184935,0,2485381298,,in,1854049783566184935,1854049783566184935,@KAI121 ada issue apa ya?? Daritadi sy pesan kereta di tiketdotcom dan kaiaccess muter2 terus.,2,,0,KAI121,Wed Nov 06 06:34:49 +0000 2024,0
,https://x.com/undefined/status/1853975022450459117,0,1692140561170636801,,in,1853975022450459117,1853972794348068904,@loveiszue @KAI121 Pake aplikasi kaiaccess aja yaan gaperlu pake ktp juga cuma scan qr,0,,1,loveiszue,Wed Nov 06 01:37:45 +0000 2024,0
,https://x.com/undefined/status/1853386697117176096,0,619021304,,in,1853386697117176096,1853360824523559008,@tegalfess Download kaiaccess aja. Nanti masukin kode booking. H-2 jam klik cetak e-boarding . Pas depan petugas tunjukin qrcodenya aja. Gaperlu cetak manual biar dapet tiket kertas. Lebih simple,0,,0,tegalfess,Mon Nov 04 10:39:57 +0000 2024,0
,https://x.com/undefined/status/1853273841180782946,0,198000772,,in,1853273841180782946,1853273841180782946,ekinet sama smartEx buatku yang buta kanji aja bisa kilat beli di KAIAccess susah banget pembayaran gabisa bisa aplikasi lemot sangat memancing emosi ,0,,1,,Mon Nov 04 03:11:30 +0000 2024,0
,https://x.com/undefined/status/1852354569248092252,1,36550982,,in,1852354569248092252,1852354569248092252,Beli tiket @KAI121 pakai aplikasi kaiaccess itu proses refundnya ternyata ribet sedunia kalau beli tiketnya atas nama orang lain... Terus... Jangan pernah beli tiket @KeretaCepatID via KAI access. Kalau mau refund ngga bisa via apps. Aplikasinya sendiri ada bug.,0,,5,,Fri Nov 01 14:18:39 +0000 2024,1
https://pbs.twimg.com/media/Ga6he8ebgAAJXYE.jpg,https://x.com/undefined/status/1850594053513248949,0,861786195256160258,,in,1850594053513248949,1850594053513248949,tinggal mau bayarnya aja time out muluu #kaiaccess https://t.co/X3u372vMKR,0,,0,,Sun Oct 27 17:42:59 +0000 2024,1
,https://x.com/undefined/status/1850593334919938290,0,1962824269,,in,1850593334919938290,1850593334919938290,ajggg emg kaiaccess tuh tolol bgt ajgg apk tai 00.40 msh blm bisa beli tiket tai pdhl pgn tdr cpt bgst,0,,3,,Sun Oct 27 17:40:08 +0000 2024,4
,https://x.com/undefined/status/1850228140033089566,2,1115175032366325761,,in,1850228140033089566,1850228140033089566,war tiket kereta Penataran-Dhoho #kaiaccess jam terakhir menuju ke Surabaya itu wes kaya war tiket komser SO7 alias timeout terus,0,,0,,Sat Oct 26 17:28:58 +0000 2024,6
,https://x.com/undefined/status/1847804961968808276,0,1794318616487493632,,in,1847804961968808276,1847804961968808276,hari masih pagi tapi harus mengatakan kaiaccess KONTOLLLLL,0,,2,,Sun Oct 20 01:00:08 +0000 2024,0
https://pbs.twimg.com/media/GaLd2mrbsAAGEUI.jpg,https://x.com/undefined/status/1847283341210624478,0,3058826372,,in,1847283341210624478,1847283341210624478,Emang busuk layanan ginian... Sering pake FR dan hari ini masuk pasar senen dianya nyala tapi ngga berguna Sama kaya minggu lalu di Lempuyangan sampe antre panjang Uda gitu pake e-boarding di hape masih diminta KTP.. trus gunane aku install KAIAccess bwat opooo?? @KAI121 https://t.co/vIpv2hE9fz,0,,0,,Fri Oct 18 14:27:24 +0000 2024,0
https://pbs.twimg.com/media/GaHJWqDb0AIwN-c.jpg,https://x.com/undefined/status/1846978723909980181,0,380840568,,in,1846978723909980181,1846978723909980181,Min @CommuterLine .. usulan saya kapan hari malah tambah parah nih server KAIAccess.. pesan lgsg TRK-NT gak bisa estafet baru bisa itupun nunggu sejam. Ini mslhnya apa IT SYSTEM? SERVER? Biaya MTCnya? Ato ORG IT nya? Jgn jawaban klasik lagi ya ‍↕️ https://t.co/Ke0fde2TAi,0,,3,,Thu Oct 17 18:16:57 +0000 2024,0
,https://x.com/undefined/status/1846489571065999774,0,1257696665462398977,,in,1846489571065999774,1846487535511306599,@sbyfess kl di app kaiaccess udh abis ya gaisa,0,,0,sbyfess,Wed Oct 16 09:53:14 +0000 2024,0
,https://x.com/undefined/status/1846150650406854696,0,727648291,,in,1846150650406854696,1846150650406854696,Alhamdulillaah udh sukses bisa beli tiket jg.. dari tadi stuck di bagian pembayaran. Bolak-balik menunya cuma ewallet dan udh terhubung tetapi stuck sama sekalo gak bisa bayar. Thank you perbaikan layanannya. Sukses selalu #kaiaccess @KAI121,0,,1,,Tue Oct 15 11:26:29 +0000 2024,0
https://pbs.twimg.com/media/GZ7BLB7b0AI17RI.jpg,https://x.com/undefined/status/1846125295621099924,0,1605227811102302210,,in,1846125295621099924,1846125295621099924,@KAI121 haloo min apakah aplikasi KAIAccess sedang maintenance? saya drtd mau melakukan pembayaran tidak bisa https://t.co/F40jVoWX5k,0,,0,KAI121,Tue Oct 15 09:45:44 +0000 2024,1
,https://x.com/undefined/status/1845153834295070779,0,1792922867086028800,,in,1845153834295070779,1845153834295070779,KAI ACCESS INI GIMANA SIH??!! udah cepet war tikettt udah klik kursinya juga tinggal bayar. tapi pas klik kode qris nya malah ga keluar tulisannya timeout dan itu berkali kali. JADI KEABISAN TIKET!!! @KAI121 @CommuterLine #kaiaccess #kai,0,,3,,Sat Oct 12 17:25:30 +0000 2024,2
https://pbs.twimg.com/media/GZFWIiUaQAAK2xz.jpg,https://x.com/undefined/status/1842348429336539277,0,870560932136599552,,in,1842348429336539277,1842348429336539277,@KAI121 kaiaccess kenapa gini terus ya waktu mau reset pin https://t.co/Zw3InogyDW,0,,3,KAI121,Fri Oct 04 23:37:49 +0000 2024,0
,https://x.com/undefined/status/1841160313162387606,0,42558739,,in,1841160313162387606,1841160313162387606,@KAI121 min mau tanya kalo data orang tua saya sudah tercatatat di #KAIAccess apakah bisa dapet potongan lansia? Kebetulan ortu saya sudah lansia. Atau harus didaftarkan manual??,2,,4,KAI121,Tue Oct 01 16:56:40 +0000 2024,0
,https://x.com/undefined/status/1841082472961863811,0,1137403103525818369,,in,1841082472961863811,1841082472961863811,inii pramu prami manaa dah gak lewat2 gue laper bgttt mau pesen lewat kaiaccess pasti lama,0,,1,,Tue Oct 01 11:47:21 +0000 2024,0
https://pbs.twimg.com/media/GYTp4KBaUAAEssa.jpg,https://x.com/undefined/status/1838851706114969839,0,2248542294,,in,1838851706114969839,1838851706114969839,Pengen ubah tgl perjalanan dr kaiaccess cm muter knp ya min @KAI121 https://t.co/IpuYvookjn,0,,5,,Wed Sep 25 08:03:05 +0000 2024,0
,https://x.com/undefined/status/1804089262142279770,0,1363671825452916747,,in,1804089262142279770,1804089262142279770,KAI Access Error Hari Ini Juni 2024 TIDAK BISA Dibuka sampai Kapan? Ini Penjelasan Pihak KAI (MF) #KAIAccess #Error #Jadwal #Tiket #KAI https://t.co/OIwL2UDZTJ,0,,0,,Fri Jun 21 09:49:33 +0000 2024,0
,https://x.com/undefined/status/1804070942479651199,0,710394355115286528,,in,1804070942479651199,1803680716502262152,@mercybalap @KAI121 @argothrottle Tau ada kereta api ini wkt lebaran Idul Adha kmrn. Saat nyampe di SLO ada pengumuman kereta Banyubiru ini sudah bersiap di jalur 4. Lgsg cek di KAIAccess. Harga tiketny 40 eko dan 80 ekse. Dgn perjalanan selama 2jam mgkn aku akan pilih eko NG saja.,0,,3,mercybalap,Fri Jun 21 08:36:45 +0000 2024,1
,https://x.com/undefined/status/1804067937617354980,0,1287642738683342848,,in,1804067937617354980,1804067937617354980,KAI Access Error Hari Ini 21 Juni 2024 Sampai Kapan Kenapa Tidak Bisa Pesan Tiket? Ini Kata Railmin #KAIAccess #kaiaccesserror #ptkai #kai121 https://t.co/X9laeepoVA,0,,1,,Fri Jun 21 08:24:48 +0000 2024,0
,https://x.com/undefined/status/1804007960160669993,0,1644205760879169537,,in,1804007960160669993,1804007960160669993,@KAI121 admin KAI kok pembatalan tiketku di KaiAccess lama bangeet diprosess yaaa? Apa harus ke loket stasiunnya langsung..? Butuh bangeet buat beli tiket baruu,0,,4,KAI121,Fri Jun 21 04:26:29 +0000 2024,0
,https://x.com/undefined/status/1803726060313588025,0,159773397,,in,1803726060313588025,1803726060313588025,Minnn tiket perjalanan @KAI121 kereta saya kenapa tidak muncul ya di kaiaccess?,0,,1,,Thu Jun 20 09:46:19 +0000 2024,0
,https://x.com/undefined/status/1803206653795537275,0,1731918078425157632,,in,1803206653795537275,1803193087478604187,@kyuurash Aku pernahnya di kaiaccess tapi itu h-3 jam keberangkatan ada diskonnya,0,,1,kyuurash,Tue Jun 18 23:22:22 +0000 2024,0
,https://x.com/undefined/status/1802900197477068901,0,1339067955359801345,,in,1802900197477068901,1802889036631326808,@Puntenslurzz Kan bisa pesen via kaiaccess,0,,1,pusingsekali11,Tue Jun 18 03:04:38 +0000 2024,0
,https://x.com/undefined/status/1802218663145312635,0,944857613413498881,,in,1802218663145312635,1802216692485095693,Cara mendaftar mudah bisa langsung menemui petugas di stasiun @kai121_ dan mengaktifkan face recoginition ini melalui aplikasi KaiAccess.,0,,1,acaraseni,Sun Jun 16 05:56:27 +0000 2024,0
,https://x.com/undefined/status/1801760570657620391,0,1900430611,,in,1801760570657620391,1801760570657620391,#KAIAccess @KAI121 msh down kah?? yuuuukkk cepetan.. bnyk yg mau kerja mau mudik mau scan barcode udah di gate...,0,,0,,Fri Jun 14 23:36:09 +0000 2024,2
,https://x.com/undefined/status/1801757720472916062,0,553437452,,in,1801757720472916062,1801757720472916062,@KAI121 halo KAI ini saya mau pesen tiket untuk hari ini dari bandung ke bekasi kok gabisa terus ya?? Pdhl saya udh coba pake 3 apps traveloka tiketcom sama kaiaccess. Semuanya sama eror terus. Ini knp ya???,0,,1,KAI121,Fri Jun 14 23:24:50 +0000 2024,0
,https://x.com/undefined/status/1801617737724416192,0,1780730857982160896,,in,1801617737724416192,1801585879645045169,@nauakb_ Pesen RailFood lewat KAIaccess. Harumkan gerbong pake popmie panas. Habis popmie bangunin semua yg tidur pake japota,0,,1,haixensen,Fri Jun 14 14:08:35 +0000 2024,0
,https://x.com/undefined/status/1799466536832541093,0,749277882,,in,1799466536832541093,1799466536832541093,Anjir cashback kaiaccess baru ada pas gue udah beli tiket,0,,0,,Sat Jun 08 15:40:29 +0000 2024,0
,https://x.com/undefined/status/1799255011689676859,0,785764405883482112,,in,1799255011689676859,1799040569978835105,@TerminalBisBYL @antibacterii Batara Kresna ini tiketnya bisa beli via KAIaccess ..?,0,,0,TerminalBisBYL,Sat Jun 08 01:39:57 +0000 2024,0
,https://x.com/undefined/status/1799118466659885551,0,56321195,,in,1799118466659885551,1799118466659885551,Mending duitnya buat benerin KAIAccess,0,,0,,Fri Jun 07 16:37:23 +0000 2024,1
