retweet_count,in_reply_to_screen_name,reply_count,tweet_url,id_str,user_id_str,lang,username,favorite_count,quote_count,location,image_url,conversation_id_str,created_at,full_text,text_casefold,text_clean,tokens,tokens_stem,text_stemmed,emoji_drop_from_raw,emoji_map_from_raw
0,KAI121,4,https://x.com/undefined/status/1693511469940568160,1693511469940568160,1476653277219471363,in,,1,2,,,1693479070800241038,Mon Aug 21 06:32:53 +0000 2023,@KAI121 Aplikasi KAIaccess knapa lag terus setelah di update min?,@kai121 aplikasi kaiaccess knapa lag terus setelah di update min?,aplikasi kaiaccess knapa lag terus setelah di update min,"['aplikasi', 'kaiaccess', 'knapa', 'lag', 'terus', 'setelah', 'di', 'update', 'min']","['aplikasi', 'kaiaccess', 'knapa', 'lag', 'terus', 'telah', 'di', 'update', 'min']",aplikasi kaiaccess knapa lag terus telah di update min,@KAI121 Aplikasi KAIaccess knapa lag terus setelah di update min?,@KAI121 Aplikasi KAIaccess knapa lag terus setelah di update min?
0,KAI121,4,https://x.com/undefined/status/1693171810987331917,1693171810987331917,835737894,in,,0,1,,,1693171810987331917,Sun Aug 20 08:03:12 +0000 2023,@KAI121 Ini aplikasi kaiaccess abis diupdate kok malah gabener gini sih min susah banget mau pesen tiket. Loadingnya lama harganya ga keluar aneh banget. Tolong lah dibenerin. Makasih,@kai121 ini aplikasi kaiaccess abis diupdate kok malah gabener gini sih min susah banget mau pesen tiket. loadingnya lama harganya ga keluar aneh banget. tolong lah dibenerin. makasih,ini aplikasi kaiaccess abis diupdate kok malah gabener gini sih min susah banget mau pesen tiket loadingnya lama harganya ga keluar aneh banget tolong lah dibenerin makasih,"['ini', 'aplikasi', 'kaiaccess', 'abis', 'diupdate', 'kok', 'malah', 'gabener', 'gini', 'sih', 'min', 'susah', 'banget', 'mau', 'pesen', 'tiket', 'loadingnya', 'lama', 'harganya', 'ga', 'keluar', 'aneh', 'banget', 'tolong', 'lah', 'dibenerin', 'makasih']","['ini', 'aplikasi', 'kaiaccess', 'abis', 'diupdate', 'kok', 'malah', 'gabener', 'gin', 'sih', 'min', 'susah', 'banget', 'mau', 'sen', 'tiket', 'loadingnya', 'lama', 'harga', 'ga', 'keluar', 'aneh', 'banget', 'tolong', 'lah', 'dibenerin', 'makasih']",ini aplikasi kaiaccess abis diupdate kok malah gabener gin sih min susah banget mau sen tiket loadingnya lama harga ga keluar aneh banget tolong lah dibenerin makasih,@KAI121 Ini aplikasi kaiaccess abis diupdate kok malah gabener gini sih min susah banget mau pesen tiket. Loadingnya lama harganya ga keluar aneh banget. Tolong lah dibenerin. Makasih,@KAI121 Ini aplikasi kaiaccess abis diupdate kok malah gabener gini sih min susah banget mau pesen tiket. Loadingnya lama harganya ga keluar aneh banget. Tolong lah dibenerin. Makasih
0,,5,https://x.com/undefined/status/1693126281184125199,1693126281184125199,1141244121895489536,in,,0,2,,,1693126281184125199,Sun Aug 20 05:02:16 +0000 2023,Mesen tiket ka lokal selain di kaiaccess di mana yah? Soalnya di says aplikasinya susah di buka @KAI121,mesen tiket ka lokal selain di kaiaccess di mana yah? soalnya di says aplikasinya susah di buka @kai121,mesen tiket ka lokal selain di kaiaccess di mana yah soalnya di says aplikasinya susah di buka,"['mesen', 'tiket', 'ka', 'lokal', 'selain', 'di', 'kaiaccess', 'di', 'mana', 'yah', 'soalnya', 'di', 'says', 'aplikasinya', 'susah', 'di', 'buka']","['mesen', 'tiket', 'ka', 'lokal', 'selain', 'di', 'kaiaccess', 'di', 'mana', 'yah', 'soal', 'di', 'says', 'aplikasi', 'susah', 'di', 'buka']",mesen tiket ka lokal selain di kaiaccess di mana yah soal di says aplikasi susah di buka,Mesen tiket ka lokal selain di kaiaccess di mana yah? Soalnya di says aplikasinya susah di buka @KAI121,Mesen tiket ka lokal selain di kaiaccess di mana yah? Soalnya di says aplikasinya susah di buka @KAI121
0,,6,https://x.com/undefined/status/1692529808121761992,1692529808121761992,137660324,in,,0,0,,https://pbs.twimg.com/media/F30S4yWawAAUzSu.jpg,1692529808121761992,Fri Aug 18 13:32:06 +0000 2023,Terima kasih bnyk atas promonya min smg PT. KAI semakin maju dan semakin rame kedepannya.. klo bisa tiap bulan adain promo2 biar semakin bnyk antusias warga buat pilih modal kereta api @KAI121 #merdeka #kaiaccess #kaiindonesia https://t.co/KcMNQ0qrau,terima kasih bnyk atas promonya min smg pt. kai semakin maju dan semakin rame kedepannya.. klo bisa tiap bulan adain promo2 biar semakin bnyk antusias warga buat pilih modal kereta api @kai121 #merdeka #kaiaccess #kaiindonesia https://t.co/kcmnq0qrau,terima kasih bnyk atas promonya min smg pt kai semakin maju dan semakin rame kedepannya klo bisa tiap bulan adain promo2 biar semakin bnyk antusias warga buat pilih modal kereta api merdeka kaiaccess kaiindonesia,"['terima', 'kasih', 'bnyk', 'atas', 'promonya', 'min', 'smg', 'pt', 'kai', 'semakin', 'maju', 'dan', 'semakin', 'rame', 'kedepannya', 'klo', 'bisa', 'tiap', 'bulan', 'adain', 'promo2', 'biar', 'semakin', 'bnyk', 'antusias', 'warga', 'buat', 'pilih', 'modal', 'kereta', 'api', 'merdeka', 'kaiaccess', 'kaiindonesia']","['terima', 'kasih', 'bnyk', 'atas', 'promonya', 'min', 'smg', 'pt', 'kai', 'makin', 'maju', 'dan', 'makin', 'rame', 'depan', 'klo', 'bisa', 'tiap', 'bulan', 'adain', 'promo2', 'biar', 'makin', 'bnyk', 'antusias', 'warga', 'buat', 'pilih', 'modal', 'kereta', 'api', 'merdeka', 'kaiaccess', 'kaiindonesia']",terima kasih bnyk atas promonya min smg pt kai makin maju dan makin rame depan klo bisa tiap bulan adain promo2 biar makin bnyk antusias warga buat pilih modal kereta api merdeka kaiaccess kaiindonesia,Terima kasih bnyk atas promonya min smg PT. KAI semakin maju dan semakin rame kedepannya.. klo bisa tiap bulan adain promo2 biar semakin bnyk antusias warga buat pilih modal kereta api @KAI121 #merdeka #kaiaccess #kaiindonesia https://t.co/KcMNQ0qrau,Terima kasih bnyk atas promonya min smg PT. KAI semakin maju dan semakin rame kedepannya.. klo bisa tiap bulan adain promo2 biar semakin bnyk antusias warga buat pilih modal kereta api @KAI121 #merdeka #kaiaccess #kaiindonesia https://t.co/KcMNQ0qrau
0,,0,https://x.com/undefined/status/1692515071518458213,1692515071518458213,61943558,in,,2,0,,https://pbs.twimg.com/media/F30Few3bEAAchwG.jpg,1692515071518458213,Fri Aug 18 12:33:33 +0000 2023,akhirnya bisa liburan walaupun tipis bangeeeett. terimakasihhh @KAI121 ditunggu promo selanjutnyaa #KAIAccess https://t.co/jR3OqGXbbv,akhirnya bisa liburan walaupun tipis bangeeeett. terimakasihhh @kai121 ditunggu promo selanjutnyaa #kaiaccess https://t.co/jr3oqgxbbv,akhirnya bisa liburan walaupun tipis bangeeeett terimakasihhh ditunggu promo selanjutnyaa kaiaccess,"['akhirnya', 'bisa', 'liburan', 'walaupun', 'tipis', 'bangeeeett', 'terimakasihhh', 'ditunggu', 'promo', 'selanjutnyaa', 'kaiaccess']","['akhir', 'bisa', 'libur', 'walaupun', 'tipis', 'bangeeeett', 'terimakasihhh', 'tunggu', 'promo', 'selanjutnyaa', 'kaiaccess']",akhir bisa libur walaupun tipis bangeeeett terimakasihhh tunggu promo selanjutnyaa kaiaccess,akhirnya bisa liburan walaupun tipis bangeeeett. terimakasihhh @KAI121 ditunggu promo selanjutnyaa #KAIAccess https://t.co/jR3OqGXbbv,akhirnya bisa liburan walaupun tipis bangeeeett. terimakasihhh @KAI121 ditunggu promo selanjutnyaa #KAIAccess https://t.co/jR3OqGXbbv
0,,1,https://x.com/undefined/status/1691864652966465911,1691864652966465911,43502354,in,,0,0,,https://pbs.twimg.com/media/F3q17mGbcAAI5HP.jpg,1691864652966465911,Wed Aug 16 17:29:01 +0000 2023,min @KAI121 #kaiAccess lagi kenapa ya? saya mau bayar tiket error trus cek daftar tiket saya malah nggak ada semua gini. https://t.co/UIkNeav0Cq,min @kai121 #kaiaccess lagi kenapa ya? saya mau bayar tiket error trus cek daftar tiket saya malah nggak ada semua gini. https://t.co/uikneav0cq,min kaiaccess lagi kenapa ya saya mau bayar tiket error trus cek daftar tiket saya malah nggak ada semua gini,"['min', 'kaiaccess', 'lagi', 'kenapa', 'ya', 'saya', 'mau', 'bayar', 'tiket', 'error', 'trus', 'cek', 'daftar', 'tiket', 'saya', 'malah', 'nggak', 'ada', 'semua', 'gini']","['min', 'kaiaccess', 'lagi', 'kenapa', 'ya', 'saya', 'mau', 'bayar', 'tiket', 'error', 'trus', 'cek', 'daftar', 'tiket', 'saya', 'malah', 'nggak', 'ada', 'semua', 'gin']",min kaiaccess lagi kenapa ya saya mau bayar tiket error trus cek daftar tiket saya malah nggak ada semua gin,min @KAI121 #kaiAccess lagi kenapa ya? saya mau bayar tiket error trus cek daftar tiket saya malah nggak ada semua gini. https://t.co/UIkNeav0Cq,min @KAI121 #kaiAccess lagi kenapa ya? saya mau bayar tiket error trus cek daftar tiket saya malah nggak ada semua gini. https://t.co/UIkNeav0Cq
0,,0,https://x.com/undefined/status/1691834966714544477,1691834966714544477,49962751,in,,0,0,,,1691834966714544477,Wed Aug 16 15:31:03 +0000 2023,Tadi siang dapat notifikasi promo tiket KAI. Buka aplikasi kaiaccess udah siap mau war etapi langsung sadar gak punya tujuan wkwkwk.,tadi siang dapat notifikasi promo tiket kai. buka aplikasi kaiaccess udah siap mau war etapi langsung sadar gak punya tujuan wkwkwk.,tadi siang dapat notifikasi promo tiket kai buka aplikasi kaiaccess udah siap mau war etapi langsung sadar gak punya tujuan wkwkwk,"['tadi', 'siang', 'dapat', 'notifikasi', 'promo', 'tiket', 'kai', 'buka', 'aplikasi', 'kaiaccess', 'udah', 'siap', 'mau', 'war', 'etapi', 'langsung', 'sadar', 'gak', 'punya', 'tujuan', 'wkwkwk']","['tadi', 'siang', 'dapat', 'notifikasi', 'promo', 'tiket', 'kai', 'buka', 'aplikasi', 'kaiaccess', 'udah', 'siap', 'mau', 'war', 'etapi', 'langsung', 'sadar', 'gak', 'punya', 'tuju', 'wkwkwk']",tadi siang dapat notifikasi promo tiket kai buka aplikasi kaiaccess udah siap mau war etapi langsung sadar gak punya tuju wkwkwk,Tadi siang dapat notifikasi promo tiket KAI. Buka aplikasi kaiaccess udah siap mau war etapi langsung sadar gak punya tujuan wkwkwk.,Tadi siang dapat notifikasi promo tiket KAI. Buka aplikasi kaiaccess udah siap mau war etapi langsung sadar gak punya tujuan wkwkwk.
0,,1,https://x.com/undefined/status/1691832897483993598,1691832897483993598,150704236,in,,0,0,,,1691832897483993598,Wed Aug 16 15:22:50 +0000 2023,KAI Access udah di upgrade malah lemot bangett... Kesel banget nunggunya.. Kenapa min? @KAI121 #kaiaccess,kai access udah di upgrade malah lemot bangett... kesel banget nunggunya.. kenapa min? @kai121 #kaiaccess,kai access udah di upgrade malah lemot bangett kesel banget nunggunya kenapa min kaiaccess,"['kai', 'access', 'udah', 'di', 'upgrade', 'malah', 'lemot', 'bangett', 'kesel', 'banget', 'nunggunya', 'kenapa', 'min', 'kaiaccess']","['kai', 'access', 'udah', 'di', 'upgrade', 'malah', 'lot', 'bangett', 'kesel', 'banget', 'nunggunya', 'kenapa', 'min', 'kaiaccess']",kai access udah di upgrade malah lot bangett kesel banget nunggunya kenapa min kaiaccess,KAI Access udah di upgrade malah lemot bangett... Kesel banget nunggunya.. Kenapa min? @KAI121 #kaiaccess,KAI Access udah di upgrade malah lemot bangett... Kesel banget nunggunya.. Kenapa min? @KAI121 #kaiaccess
0,KAI121,0,https://x.com/undefined/status/1691767041290830216,1691767041290830216,1522900836921323521,in,,0,0,,,1691767041290830216,Wed Aug 16 11:01:08 +0000 2023,@KAI121 min kaiaccess apakah bisa mesenin oranglain pakai akun kita tp kitanya ga ikut dalam perjalanan??,@kai121 min kaiaccess apakah bisa mesenin oranglain pakai akun kita tp kitanya ga ikut dalam perjalanan??,min kaiaccess apakah bisa mesenin oranglain pakai akun kita tp kitanya ga ikut dalam perjalanan,"['min', 'kaiaccess', 'apakah', 'bisa', 'mesenin', 'oranglain', 'pakai', 'akun', 'kita', 'tp', 'kitanya', 'ga', 'ikut', 'dalam', 'perjalanan']","['min', 'kaiaccess', 'apakah', 'bisa', 'mesenin', 'oranglain', 'pakai', 'akun', 'kita', 'tp', 'kita', 'ga', 'ikut', 'dalam', 'jalan']",min kaiaccess apakah bisa mesenin oranglain pakai akun kita tp kita ga ikut dalam jalan,@KAI121 min kaiaccess apakah bisa mesenin oranglain pakai akun kita tp kitanya ga ikut dalam perjalanan??,@KAI121 min kaiaccess apakah bisa mesenin oranglain pakai akun kita tp kitanya ga ikut dalam perjalanan??
0,,2,https://x.com/undefined/status/1691741490853314832,1691741490853314832,2259731137,in,,1,0,,https://pbs.twimg.com/media/F3pF6h_bcAA_Q_J.jpg,1691741490853314832,Wed Aug 16 09:19:37 +0000 2023,Bagus juga ini redesign aplikasi KAI Access @KAI121 #AccessbyKAI #KAIAccess https://t.co/Bnb5GrmeDB,bagus juga ini redesign aplikasi kai access @kai121 #accessbykai #kaiaccess https://t.co/bnb5grmedb,bagus juga ini redesign aplikasi kai access accessbykai kaiaccess,"['bagus', 'juga', 'ini', 'redesign', 'aplikasi', 'kai', 'access', 'accessbykai', 'kaiaccess']","['bagus', 'juga', 'ini', 'redesign', 'aplikasi', 'kai', 'access', 'accessbykai', 'kaiaccess']",bagus juga ini redesign aplikasi kai access accessbykai kaiaccess,Bagus juga ini redesign aplikasi KAI Access @KAI121 #AccessbyKAI #KAIAccess https://t.co/Bnb5GrmeDB,Bagus juga ini redesign aplikasi KAI Access @KAI121 #AccessbyKAI #KAIAccess https://t.co/Bnb5GrmeDB
0,KAI121,1,https://x.com/undefined/status/1691681537098723765,1691681537098723765,1315680465383092224,in,,1,0,,,1691681537098723765,Wed Aug 16 05:21:23 +0000 2023,@KAI121 Selalu hank web KAI dan KAIaccess kalau lg promo. Kalau gk siap gk usah adakan promo. Bikin susah konsumen yg mendesak,@kai121 selalu hank web kai dan kaiaccess kalau lg promo. kalau gk siap gk usah adakan promo. bikin susah konsumen yg mendesak,selalu hank web kai dan kaiaccess kalau lg promo kalau gk siap gk usah adakan promo bikin susah konsumen yg mendesak,"['selalu', 'hank', 'web', 'kai', 'dan', 'kaiaccess', 'kalau', 'lg', 'promo', 'kalau', 'gk', 'siap', 'gk', 'usah', 'adakan', 'promo', 'bikin', 'susah', 'konsumen', 'yg', 'mendesak']","['selalu', 'hank', 'web', 'kai', 'dan', 'kaiaccess', 'kalau', 'lg', 'promo', 'kalau', 'gk', 'siap', 'gk', 'usah', 'adakan', 'promo', 'bikin', 'susah', 'konsumen', 'yg', 'desak']",selalu hank web kai dan kaiaccess kalau lg promo kalau gk siap gk usah adakan promo bikin susah konsumen yg desak,@KAI121 Selalu hank web KAI dan KAIaccess kalau lg promo. Kalau gk siap gk usah adakan promo. Bikin susah konsumen yg mendesak,@KAI121 Selalu hank web KAI dan KAIaccess kalau lg promo. Kalau gk siap gk usah adakan promo. Bikin susah konsumen yg mendesak
1,,2,https://x.com/undefined/status/1690981473179041792,1690981473179041792,1252555643107414018,in,,2,1,,,1690981473179041792,Mon Aug 14 06:59:34 +0000 2023,KAIAccess update ke AccessbyKAI jadi susah login sumpahhh jaringan udah ganti dri Non Wifi ke Wifi.. sama aja susah @KAI121,kaiaccess update ke accessbykai jadi susah login sumpahhh jaringan udah ganti dri non wifi ke wifi.. sama aja susah @kai121,kaiaccess update ke accessbykai jadi susah login sumpahhh jaringan udah ganti dri non wifi ke wifi sama aja susah,"['kaiaccess', 'update', 'ke', 'accessbykai', 'jadi', 'susah', 'login', 'sumpahhh', 'jaringan', 'udah', 'ganti', 'dri', 'non', 'wifi', 'ke', 'wifi', 'sama', 'aja', 'susah']","['kaiaccess', 'update', 'ke', 'accessbykai', 'jadi', 'susah', 'login', 'sumpahhh', 'jaring', 'udah', 'ganti', 'dri', 'non', 'wifi', 'ke', 'wifi', 'sama', 'aja', 'susah']",kaiaccess update ke accessbykai jadi susah login sumpahhh jaring udah ganti dri non wifi ke wifi sama aja susah,KAIAccess update ke AccessbyKAI jadi susah login sumpahhh jaringan udah ganti dri Non Wifi ke Wifi.. sama aja susah @KAI121,KAIAccess update ke AccessbyKAI jadi susah login sumpahhh jaringan udah ganti dri Non Wifi ke Wifi.. sama aja susah @KAI121
0,60far60pay,0,https://x.com/undefined/status/1690561249317474304,1690561249317474304,108931980,in,,0,0,,,1690561244368158720,Sun Aug 13 03:09:45 +0000 2023,Alat dan bahan yang disiapkan buat 'naik kereta' : Ponsel+KAIAccess Charger/Powerbank Tisu pembersih Air minum Uang transportasi ...,alat dan bahan yang disiapkan buat 'naik kereta' : ponsel+kaiaccess charger/powerbank tisu pembersih air minum uang transportasi ...,alat dan bahan yang disiapkan buat naik kereta ponsel kaiaccess charger powerbank tisu pembersih air minum uang transportasi,"['alat', 'dan', 'bahan', 'yang', 'disiapkan', 'buat', 'naik', 'kereta', 'ponsel', 'kaiaccess', 'charger', 'powerbank', 'tisu', 'pembersih', 'air', 'minum', 'uang', 'transportasi']","['alat', 'dan', 'bahan', 'yang', 'siap', 'buat', 'naik', 'kereta', 'ponsel', 'kaiaccess', 'charger', 'powerbank', 'tisu', 'bersih', 'air', 'minum', 'uang', 'transportasi']",alat dan bahan yang siap buat naik kereta ponsel kaiaccess charger powerbank tisu bersih air minum uang transportasi,Alat dan bahan yang disiapkan buat 'naik kereta' : Ponsel+KAIAccess Charger/Powerbank Tisu pembersih Air minum Uang transportasi ...,Alat dan bahan yang disiapkan buat 'naik kereta' : Ponsel+KAIAccess Charger/Powerbank Tisu pembersih Air minum Uang transportasi ...
0,,0,https://x.com/undefined/status/1690169342716149760,1690169342716149760,1086016477713420288,in,,0,0,,,1690169342716149760,Sat Aug 12 01:12:27 +0000 2023,Kaiaccess even peak season aja gak pernah maintenance lebih dari sehari. Yhaa salah juga sih ngebandingin sama kai. Beda lah sama yg beneran kerja cuakss ,kaiaccess even peak season aja gak pernah maintenance lebih dari sehari. yhaa salah juga sih ngebandingin sama kai. beda lah sama yg beneran kerja cuakss ,kaiaccess even peak season aja gak pernah maintenance lebih dari sehari yhaa salah juga sih ngebandingin sama kai beda lah sama yg beneran kerja cuakss,"['kaiaccess', 'even', 'peak', 'season', 'aja', 'gak', 'pernah', 'maintenance', 'lebih', 'dari', 'sehari', 'yhaa', 'salah', 'juga', 'sih', 'ngebandingin', 'sama', 'kai', 'beda', 'lah', 'sama', 'yg', 'beneran', 'kerja', 'cuakss']","['kaiaccess', 'even', 'peak', 'season', 'aja', 'gak', 'pernah', 'maintenance', 'lebih', 'dari', 'hari', 'yhaa', 'salah', 'juga', 'sih', 'ngebandingin', 'sama', 'kai', 'beda', 'lah', 'sama', 'yg', 'beneran', 'kerja', 'cuakss']",kaiaccess even peak season aja gak pernah maintenance lebih dari hari yhaa salah juga sih ngebandingin sama kai beda lah sama yg beneran kerja cuakss,Kaiaccess even peak season aja gak pernah maintenance lebih dari sehari. Yhaa salah juga sih ngebandingin sama kai. Beda lah sama yg beneran kerja cuakss ,Kaiaccess even peak season aja gak pernah maintenance lebih dari sehari. Yhaa salah juga sih ngebandingin sama kai. Beda lah sama yg beneran kerja cuakss 
0,keretaapikita,0,https://x.com/undefined/status/1689995016855486464,1689995016855486464,1372581766137933824,in,,13,0,,,1689827763585466369,Fri Aug 11 13:39:45 +0000 2023,@keretaapikita Warnanya knp harus kyk gitu dah? Biar terkesan kekinian kah? Malah kurang bagus sih udh bagus kalo aplikasinya punya warna iconicnya sendiri kyk biru di aplikasi kaiaccess sebelumnya.,@keretaapikita warnanya knp harus kyk gitu dah? biar terkesan kekinian kah? malah kurang bagus sih udh bagus kalo aplikasinya punya warna iconicnya sendiri kyk biru di aplikasi kaiaccess sebelumnya.,warnanya knp harus kyk gitu dah biar terkesan kekinian kah malah kurang bagus sih udh bagus kalo aplikasinya punya warna iconicnya sendiri kyk biru di aplikasi kaiaccess sebelumnya,"['warnanya', 'knp', 'harus', 'kyk', 'gitu', 'dah', 'biar', 'terkesan', 'kekinian', 'kah', 'malah', 'kurang', 'bagus', 'sih', 'udh', 'bagus', 'kalo', 'aplikasinya', 'punya', 'warna', 'iconicnya', 'sendiri', 'kyk', 'biru', 'di', 'aplikasi', 'kaiaccess', 'sebelumnya']","['warna', 'knp', 'harus', 'kyk', 'gitu', 'dah', 'biar', 'kes', 'kini', 'kah', 'malah', 'kurang', 'bagus', 'sih', 'udh', 'bagus', 'kalo', 'aplikasi', 'punya', 'warna', 'iconicnya', 'sendiri', 'kyk', 'biru', 'di', 'aplikasi', 'kaiaccess', 'belum']",warna knp harus kyk gitu dah biar kes kini kah malah kurang bagus sih udh bagus kalo aplikasi punya warna iconicnya sendiri kyk biru di aplikasi kaiaccess belum,@keretaapikita Warnanya knp harus kyk gitu dah? Biar terkesan kekinian kah? Malah kurang bagus sih udh bagus kalo aplikasinya punya warna iconicnya sendiri kyk biru di aplikasi kaiaccess sebelumnya.,@keretaapikita Warnanya knp harus kyk gitu dah? Biar terkesan kekinian kah? Malah kurang bagus sih udh bagus kalo aplikasinya punya warna iconicnya sendiri kyk biru di aplikasi kaiaccess sebelumnya.
0,,0,https://x.com/undefined/status/1689974885362302976,1689974885362302976,1252088505024430081,in,,1,0,,,1689974885362302976,Fri Aug 11 12:19:45 +0000 2023,NIH SISTEM KAIACCESS ERROR APA BAGAIMANA SIH ANJING GUE DARI TADI BOLAK BALIK KEK GK PROSES PROSES!,nih sistem kaiaccess error apa bagaimana sih anjing gue dari tadi bolak balik kek gk proses proses!,nih sistem kaiaccess error apa bagaimana sih anjing gue dari tadi bolak balik kek gk proses proses,"['nih', 'sistem', 'kaiaccess', 'error', 'apa', 'bagaimana', 'sih', 'anjing', 'gue', 'dari', 'tadi', 'bolak', 'balik', 'kek', 'gk', 'proses', 'proses']","['nih', 'sistem', 'kaiaccess', 'error', 'apa', 'bagaimana', 'sih', 'anjing', 'gue', 'dari', 'tadi', 'bolak', 'balik', 'kek', 'gk', 'proses', 'proses']",nih sistem kaiaccess error apa bagaimana sih anjing gue dari tadi bolak balik kek gk proses proses,NIH SISTEM KAIACCESS ERROR APA BAGAIMANA SIH ANJING GUE DARI TADI BOLAK BALIK KEK GK PROSES PROSES!,NIH SISTEM KAIACCESS ERROR APA BAGAIMANA SIH ANJING GUE DARI TADI BOLAK BALIK KEK GK PROSES PROSES!
0,KAI121,1,https://x.com/undefined/status/1689518864030457856,1689518864030457856,156868465,in,,0,1,,,1689518864030457856,Thu Aug 10 06:07:41 +0000 2023,@KAI121 min saya beli token listrik via KAIAccess..Transaksi berhasi..untuk nomer token nya bisa dilihat dmn ya??,@kai121 min saya beli token listrik via kaiaccess..transaksi berhasi..untuk nomer token nya bisa dilihat dmn ya??,min saya beli token listrik via kaiaccess transaksi berhasi untuk nomer token nya bisa dilihat dmn ya,"['min', 'saya', 'beli', 'token', 'listrik', 'via', 'kaiaccess', 'transaksi', 'berhasi', 'untuk', 'nomer', 'token', 'nya', 'bisa', 'dilihat', 'dmn', 'ya']","['min', 'saya', 'beli', 'token', 'listrik', 'via', 'kaiaccess', 'transaksi', 'has', 'untuk', 'nomer', 'token', 'nya', 'bisa', 'lihat', 'dmn', 'ya']",min saya beli token listrik via kaiaccess transaksi has untuk nomer token nya bisa lihat dmn ya,@KAI121 min saya beli token listrik via KAIAccess..Transaksi berhasi..untuk nomer token nya bisa dilihat dmn ya??,@KAI121 min saya beli token listrik via KAIAccess..Transaksi berhasi..untuk nomer token nya bisa dilihat dmn ya??
0,,0,https://x.com/undefined/status/1688149392229064704,1688149392229064704,865877464509173760,in,,0,0,,,1688149392229064704,Sun Aug 06 11:25:54 +0000 2023,giliran mood naik kereta malah error nih kaiaccess heuu,giliran mood naik kereta malah error nih kaiaccess heuu,giliran mood naik kereta malah error nih kaiaccess heuu,"['giliran', 'mood', 'naik', 'kereta', 'malah', 'error', 'nih', 'kaiaccess', 'heuu']","['gilir', 'mood', 'naik', 'kereta', 'malah', 'error', 'nih', 'kaiaccess', 'heuu']",gilir mood naik kereta malah error nih kaiaccess heuu,giliran mood naik kereta malah error nih kaiaccess heuu,giliran mood naik kereta malah error nih kaiaccess heuu
0,,1,https://x.com/undefined/status/1687713305975197696,1687713305975197696,135413212,in,,0,0,,https://pbs.twimg.com/media/F2v2TS4boAA3IZR.jpg,1687713305975197696,Sat Aug 05 06:33:02 +0000 2023,Tampilan #KAIAccess sekarang lebih menarik secara visual dan fasilitasnya lebih lengkap. Sekilas ga kalah dengan layanan macam #Traveloka dll. @KAI121 https://t.co/olAgebvjJf,tampilan #kaiaccess sekarang lebih menarik secara visual dan fasilitasnya lebih lengkap. sekilas ga kalah dengan layanan macam #traveloka dll. @kai121 https://t.co/olagebvjjf,tampilan kaiaccess sekarang lebih menarik secara visual dan fasilitasnya lebih lengkap sekilas ga kalah dengan layanan macam traveloka dll,"['tampilan', 'kaiaccess', 'sekarang', 'lebih', 'menarik', 'secara', 'visual', 'dan', 'fasilitasnya', 'lebih', 'lengkap', 'sekilas', 'ga', 'kalah', 'dengan', 'layanan', 'macam', 'traveloka', 'dll']","['tampil', 'kaiaccess', 'sekarang', 'lebih', 'tarik', 'cara', 'visual', 'dan', 'fasilitas', 'lebih', 'lengkap', 'kilas', 'ga', 'kalah', 'dengan', 'layan', 'macam', 'traveloka', 'dll']",tampil kaiaccess sekarang lebih tarik cara visual dan fasilitas lebih lengkap kilas ga kalah dengan layan macam traveloka dll,Tampilan #KAIAccess sekarang lebih menarik secara visual dan fasilitasnya lebih lengkap. Sekilas ga kalah dengan layanan macam #Traveloka dll. @KAI121 https://t.co/olAgebvjJf,Tampilan #KAIAccess sekarang lebih menarik secara visual dan fasilitasnya lebih lengkap. Sekilas ga kalah dengan layanan macam #Traveloka dll. @KAI121 https://t.co/olAgebvjJf
0,,0,https://x.com/undefined/status/1687337482952781824,1687337482952781824,66547149,in,,0,0,,https://pbs.twimg.com/media/F2qgfupbwAA8XJG.jpg,1687337482952781824,Fri Aug 04 05:39:39 +0000 2023,Oh udah ganti tampilan baru ya ini #KAIAccess nya @KAI121 https://t.co/XZbRd1Jtu8,oh udah ganti tampilan baru ya ini #kaiaccess nya @kai121 https://t.co/xzbrd1jtu8,oh udah ganti tampilan baru ya ini kaiaccess nya,"['oh', 'udah', 'ganti', 'tampilan', 'baru', 'ya', 'ini', 'kaiaccess', 'nya']","['oh', 'udah', 'ganti', 'tampil', 'baru', 'ya', 'ini', 'kaiaccess', 'nya']",oh udah ganti tampil baru ya ini kaiaccess nya,Oh udah ganti tampilan baru ya ini #KAIAccess nya @KAI121 https://t.co/XZbRd1Jtu8,Oh udah ganti tampilan baru ya ini #KAIAccess nya @KAI121 https://t.co/XZbRd1Jtu8
